Channels,PIR,Run,Seed,Throughput_flits_cycle_IP,Delay_cycles,Energy_J,Wireless_Utilization,Energy_per_Throughput
16,0.01,1,0,0.0811884,1477.36,0.000997582,0.212005,1.228724793197e-02
16,0.01,2,100,0.082809,1412.59,0.000998464,0.217498,1.205743337077e-02
