VC,PIR,Run,Throughput_flits_cycle_IP,Delay_cycles,Energy_J,Wireless_Utilization
16,0.07,6,0.0796719,4800.31,0.00125164,0.189995
16,0.07,7,0.0797561,4782.3,0.00125156,0.189515
16,0.07,8,0.0825386,4824.82,0.00125174,0.182267
16,0.07,9,0.0787218,4871.72,0.00125166,0.19412
16,0.07,10,0.0810417,4793.32,0.00125195,0.190482
16,0.08,1,0.080385,4915.99,0.00125183,0.189954
16,0.08,2,0.0797969,4903.96,0.0012517,0.190673
16,0.08,3,0.0804766,4919.86,0.00125146,0.184241
16,0.08,4,0.0792561,4918.81,0.00125161,0.192098
16,0.08,5,0.0802313,4883.15,0.0012518,0.191106
16,0.08,6,0.0804349,4916.85,0.00125147,0.185767
16,0.08,7,0.0804067,4853.91,0.00125157,0.186879
16,0.08,8,0.0790356,4897.57,0.00125138,0.188771
16,0.08,9,0.0787413,4904.33,0.00125159,0.192557
16,0.08,10,0.0813715,4923.51,0.00125167,0.185544
16,0.09,1,0.0794136,4990.7,0.00125145,0.189036
16,0.09,2,0.0795221,4962.91,0.00125141,0.187229
16,0.09,3,0.0791701,4917.11,0.00125157,0.191973
16,0.09,4,0.0802014,5037.01,0.00125152,0.185936
16,0.09,5,0.0819905,4937.16,0.00125188,0.185995
16,0.09,6,0.0803581,4971.05,0.00125171,0.189593
16,0.09,7,0.0791515,5015.53,0.0012515,0.190115
16,0.09,8,0.0796181,4937.46,0.0012515,0.188033
16,0.09,9,0.0791541,4985.01,0.0012515,0.190162
16,0.09,10,0.0796576,4977.19,0.00125157,0.189599
16,0.10,1,0.07998,4962.59,0.00125139,0.186499
16,0.10,2,0.0814944,4987.92,0.00125185,0.186976
16,0.10,3,0.0805334,5007.23,0.00125184,0.190828
16,0.10,4,0.0784062,4989.32,0.00125146,0.192728
16,0.10,5,0.0801788,4960.31,0.00125181,0.191646
16,0.10,6,0.0805794,5022.6,0.00125177,0.188723
16,0.10,7,0.0813676,5038.98,0.00125154,0.183137
16,0.10,8,0.0797943,5030.17,0.00125166,0.190373
16,0.10,9,0.0812951,5019.13,0.00125174,0.186544
16,0.10,10,0.0799566,5042.45,0.0012515,0.187247
